Id	Longitude	Latitude	Depth	RecentDate	OldestDate	Archive	Material
1943	-148.8	-81.65	620.0	0.83	23.06	1	5
1944	158.71667	-77.78333	2365.0			1	5
1945	-69.8	43.65	30.0	-0.053	0.917	3	7
1946	105.0	33.316	1200.0	-0.053	1.758	4	9
1947	-122.255627	47.63349	2855.0	0.392	0.976	2	6
1948	-122.255627	47.63349	2855.0	0.308	0.901	2	6
1949	-112.11	-79.48	1766.0	-0.055610619	29.56164	1	5
1950	178.0	-40.38	2197.0	0.97	25.1	3	8
1951	178.0	-40.38	2197.0	0.97	25.1	3	1
1952	172.025	-45.995	1370.0	2.7	116.705	3	1
1953	172.025	-45.995	1370.0	2.7	116.705	3	8
1954	-178.4917	-42.5333	1408.0	0.0	160.15	3	8
1955	-178.4917	-42.5333	1408.0	3.5	154.6	3	1
1956	9.39	2.5	1328.0	0.06	21.77	3	8
1957	-36.6366	-4.61333	830.0	0.17	20.74	3	8
1958	9.395	2.502	1295.0	0.36	155.42	3	8
1959	6.767167	78.915662	1491.0	-0.057	2.07	3	8
1960	6.767167	78.915662	1491.0	-0.057	2.07	3	8
1961	6.767167	78.915662	1389.0	0.421	8.838	3	1
1962	6.767167	78.915662	1389.0	0.421	8.838	3	8
1963	6.767167	78.915662	1389.0	0.421	8.809	3	8
1964	-91.34	26.95	2248.0	10.992	18.354	3	8
1965	-119.0	38.0	1945.0	27.62091992	40.3724878	2	2
1966	-119.0	38.0	1945.0	27.6209199185	40.3724877967	2	2
1967	-119.0	38.0	1945.0	16.7144562	27.54897826	2	2
1968	-119.0	38.0	1945.0	14.59	16.67212871	2	2
1969	-119.0	38.0	1945.0	14.59	16.67212871	2	2
1970	64.0	81.0	580.0	-0.045	0.15	1	5
1971	-88.1	44.09	227.0	1.321	8.273	2	6
1972	-88.1	44.09	227.0	1.321	8.273	2	6
1973	-0.58	51.98	150.0	0.057	0.338	5	3
1974	-0.58	51.98	150.0	0.057	0.338	5	3
1975	-0.59	51.98	50.0	-0.052	0.046	5	3
1976	29.93	-24.16	1450.0	39.8	57.93	4	9
1977	30.876167	81.537667	862.0	11.94	144.86	3	1
1978	15.6723	82.0237	2531.0	0.0	123.34	3	1
1979	15.6723	82.0237	2531.0	0.0	166.32	3	1
1980	30.876167	81.537667	862.0	7.38	144.86	3	1
1981	134.51	7.27	2.0	-0.05358	-0.04383	3	4
1982	134.51	7.27	2.0	-0.05358	-0.04558	3	4
1983	110.9	25.2	380.0	19.67	49.96185125	4	9
1984	109.8	28.8	420.0	19.1	30.3	4	9
1985	103.35	24.2	1500.0	36.079	52.594	4	9
1986	109.4667	30.75	1250.0	57.6171751	69.55269721	4	9
1987	90.55	28.97	4200.0	-0.051	0.005	2	6
1988	90.55	28.97	4200.0	-0.051	0.005	2	6
1989	90.55	28.97	4200.0	-0.051	-0.038	2	6
1990	90.55	28.97	4200.0	-0.051	0.024	2	6
1991	90.55	28.97	4200.0	-0.051	0.024	2	6
1992	107.9	25.5	570.0	7.322	16.319	4	9
1993	112.7	16.7	5.0	0.064	0.914	3	2
1994	-89.07	16.2086	366.0	0.0	2.004	4	9
1995	-89.07	16.2086	366.0	-0.0539	1.9887	4	9
1996	158.95	-0.03	2311.0	3.7	53.0	3	1
1997	161.0	0.0	3400.0	3.7	53.0	3	1
1998	-120.03	34.77	730.0	-0.058	2.932	2	6
1999	-120.03	34.77	730.0	-0.058	2.932	2	6
2000	-120.03	34.77	730.0	-0.058	2.932	2	6
2001	-120.03	34.77	730.0	-0.058	2.932	2	6
2002	-120.03	34.77	730.0	-0.049529412	2.932303797	2	6
2003	-120.03	34.77	730.0	0.675578358	2.907878481	2	6
2004	63.08	22.2	2387.0	8.25	762.75	3	8
2005	63.08	22.2	2387.0	180.78	629.88	3	8
2006	63.08	22.2	2387.0	9.66	762.75	3	1
2007	25.82833	-41.33167	2907.0	0.29	353.18	3	1
2008	25.82833	-41.33167	2907.0	0.29	353.18	3	8
2009	43.58333	-23.14	1.1	-0.045625	0.290375	3	4
2010	45.1	-12.65	2.0	-0.04362	0.08438	3	4
2011	113.75	-28.47	5.0	-0.059	0.103	3	4
2012	113.75	-28.47	5.0	-0.059	0.103	3	4
2013	113.75	-28.47	5.0	-0.043	0.155	3	4
2014	113.75	-28.47	5.0	-0.043	0.155	3	4
